question_id,creation_date,year,title,body,label
48054207,1/1/2018,2018,Selenium - Cannot select drop-down,"<p>Picked up on a small learning project, to find the cheapest car rental by modifying dates. </p>

<p><strong>Website:</strong> <a href=""https://www.costcotravel.ca/"" rel=""nofollow noreferrer"">Costco Travel</a></p>

<p><strong>Flow:</strong> Select Province -> Rental Cars -> Enter Airport code, change date, times.</p>

<p><strong>Issue:</strong> Cannot select Pick-up Time or Drop-off Time. </p>

<p>My code so far (works well) - </p>

<pre><code>var rootDir = Directory.GetParent(Environment.CurrentDirectory);
var chromeDriverDir = rootDir.EnumerateDirectories(""ChromeDriver"", SearchOption.AllDirectories);      
if ((chromeDriverDir != null) &amp;&amp; (chromeDriverDir.Count() == 0))
    Environment.Exit(-1);

var Driver = new ChromeDriver(chromeDriverDir.ToList()[0].FullName);
Driver.Manage().Timeouts().ImplicitWait = TimeSpan.FromSeconds(5);
Driver.Manage().Window.Position = new System.Drawing.Point(0, 0);
Driver.Manage().Window.Maximize();
Driver.Navigate().GoToUrl(""https://www.costcotravel.ca/"");
Driver.FindElementByXPath(""//label[contains(text(), \""Ontario\"")]"").Click(); // Select Province
Driver.FindElementByXPath(""//button[contains(text(), \""Continue\"")]"").Click(); // Click on Continue
Driver.FindElementByXPath(""//li[@data-tab=\""rental-cars\""]/a"").Click(); // Click on ""Rental Cars""                    Driver.FindElementById(""pickupLocationTextWidget"").SendKeys(""yyz"");
Driver.FindElementByXPath(""//li[@class=\""airport\"" and @data-value=\""YYZ\""]"").Click(); // Select the airport
Driver.FindElementById(""pickupDateWidget"").Clear();                    Driver.FindElementById(""pickupDateWidget"").SendKeys(""01/05/2018""); // Select pick-up date
Driver.FindElementByXPath(""//div[@id=\""pickup_time_widget\""]/input"").Click();
</code></pre>

<hr>

<p>Now, the issue - </p>

<ul>
<li><strong>Approach 1</strong></li>
</ul>

<p><code>new SelectElement(Driver.FindElementById(""pickupTimeWidget"")).SelectByText(""11:00 AM"");</code></p>

<blockquote>
  <p>'element not visible: Element is not currently visible and may not be
  manipulated</p>
</blockquote>

<ul>
<li><strong>Approach 2</strong></li>
</ul>

<p><code>Driver.FindElementByXPath(""//div[@id=\""pickup_time_widget\""]/div/ul/li[@data-value=\""07:30 AM\""]"").Click();</code></p>

<blockquote>
  <p>element not visible</p>
</blockquote>

<ul>
<li><strong>Approach 3</strong> - knew it wouldn't work, but tried it anyway.</li>
</ul>

<p><code>new SelectElement(Driver.FindElementByXPath(""//div[@id=\""pickup_time_widget\""]/div/ul/li[@data-value=\""07:30 AM\""]"")).SelectByIndex(5);</code></p>

<blockquote>
  <p>Element should have been select but was li</p>
</blockquote>

<hr>

<p>Any help on selecting a value from pickuptime/dropofftime drop-downs is greatly appreciated! Usually, I have seen many websites implementing just the <code>select</code> tag, but this website also has <code>ul/li</code> tags, which is making it complicated. Or maybe I am over thinking. Please help!</p>
",0
48054209,1/1/2018,2018,Why does this simple array access not work in Swift?,"<pre><code>var word = ""morning""
var arr = Array(word)
for s in 0...word.count {
        print(arr[s])
}
</code></pre>

<p>This will not print. Of course, if I substitute a number for s, the code works fine. 
Why will it not accept a variable in the array access braces? Is this peculiar to Swift?</p>

<p>I've spent a long time trying to figure this out, and it's nothing to do with s being optional.</p>

<p>Anyone understand this?</p>
",0
48054218,1/1/2018,2018,db:migrate not working after cloning the source code,"<p>i cloned the sample app from <a href=""https://bitbucket.org/railstutorial/sample_app_4th_ed"" rel=""nofollow noreferrer"">https://bitbucket.org/railstutorial/sample_app_4th_ed</a> and followed the instruction there, but <code>rails db:migrate</code> is aborting</p>

<pre><code>C:\Sites\sample_app&gt;rails db:migrate
    rails aborted!
    LoadError: cannot load such file -- bcrypt_ext
    C:/Sites/sample_app/config/application.rb:7:in `&lt;top (required)&gt;'
C:/Sites/sample_app/Rakefile:4:in `require_relative'
C:/Sites/sample_app/Rakefile:4:in `&lt;top (required)&gt;'
bin/rails:9:in `require'
bin/rails:9:in `&lt;main&gt;'

Caused by:
LoadError: cannot load such file -- 2.3/bcrypt_ext
C:/Sites/sample_app/config/application.rb:7:in `&lt;top (required)&gt;'
C:/Sites/sample_app/Rakefile:4:in `require_relative'
C:/Sites/sample_app/Rakefile:4:in `&lt;top (required)&gt;'
bin/rails:9:in `require'
bin/rails:9:in `&lt;main&gt;'
(See full trace by running task with --trace)
</code></pre>
",0
48054226,1/1/2018,2018,“Waiting For Connection (netbeans-xdebug)” OSX XAMPP,"<p>Xdebug (2.4.0) is not working on NetBeans (8.2) on OSX (10.13.2) using XAMPP (7.0.26-0).</p>

<p>I've just installed all these and just trying out test file, but it shows </p>

<blockquote>
  <p>“Waiting For Connection (netbeans-xdebug)”</p>
</blockquote>

<p>No break points work.</p>

<p>I have these code on php.ini, there is no Additional .ini files parsed</p>

<pre><code>zend_extension = ""/usr/local/Cellar/php70/7.0.26_18/lib/php/extensions/no-debug-non-zts-20151012/xdebug.so""

xdebug.remote_enable=on
xdebug.remote_host=192.168.0.9
xdebug.remote_port=9000
xdebug.remote_handler=""dbgp""
xdebug.remote_autostart=On
xdebug.remote_mode=req
xdebug.idekey=""netbeans-xdebug""
</code></pre>

<p>xdebug support => enabled shows when I run php -i on command line.
I read many other thread but no luck so far. Anyone have any suggestions ? </p>
",0
48054228,1/1/2018,2018,Adding tooltips to combobox items,"<p>So I was wondering if it's possible. I know you can do it in XAML, but I'm adding the combobox items programmatically so that isn't a possibility.</p>
",0
48054233,1/1/2018,2018,Scrapy&#39;s FormRequest not giving results,"<p>I'm using Scrapy to try and perform a search on <a href=""https://ww2.stj.jus.br/processo/pesquisa/?aplicacao=processos.ea"" rel=""nofollow noreferrer"">this</a> website.
The field I'm changing is <em>Número do Processo na ORIGEM</em>, with id 'idNumeroOriginario'.</p>

<p>However, the Post method doesn't seem to change anything on the page.</p>

<p>Here's the code:</p>

<pre><code>import scrapy
from scrapy.utils.response import open_in_browser

class MinimalSpider(scrapy.Spider):
    name = 'stj-spider'
    start_urls = ['https://ww2.stj.jus.br/processo/pesquisa/?aplicacao=processos.ea']

    def parse(self, response):
        headers = {'Accept': 'text/html,application/xhtml+xml,application/xml;q=0.9,*/*;q=0.8',
            'browserName': 'mozilla',
            'Connection': 'keep-alive',
            'Referer': 'https://ww2.stj.jus.br/processo/pesquisa/?aplicacao=processos.ea',
        }
        yield scrapy.FormRequest.from_response(
            response,
            headers=headers,
            formid='idForm',
            formdata={'idNumeroOriginario': '1234'},
            callback=self.after_search,
        )

    def after_search(self, response):
        open_in_browser(response)        
        print response.body
</code></pre>

<p>I have also tried with requests, but to no avail. There seems to be a hundred hidden inputs that made it really hard. </p>

<p>Anyways, thanks for any help.</p>
",1
48054241,1/1/2018,2018,How to check if user input is a string,"<p>I have two user inputs: in the first one user has to  insert a text what is string type and in the second one to insert a number what is int type. 
I used try/except ValueError, so user couln't insert a string where int is needed. Although ValueError wouldn't work when user inserts int where string is needed. </p>

<p>How can input value be false, when int is inserted, where str is asked?
This is my code now:</p>

<pre><code>while True:
    try:
        name_input = input('Insert name')
        name = str(name_input)

        number = input('Insert number: ')
        num = int(number)

    except  ValueError:
        print('Wrong')
</code></pre>
",1
48054243,1/1/2018,2018,android.widget.RelativeLayout cannot be cast to android.widget.EditText,"<p>I'm attempting to create a note taker using Firebase and I'm falling at the first hurdle as I'm getting the error as per the title of this question.</p>

<p>My XML file is:</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;
&lt;RelativeLayout xmlns:android=""http://schemas.android.com/apk/res/android""
xmlns:app=""http://schemas.android.com/apk/res-auto""
xmlns:tools=""http://schemas.android.com/tools""
android:layout_width=""match_parent""
android:layout_height=""match_parent""
tools:context=""com.example.android.frapp.NoteTakerActivity""&gt;

&lt;android.support.design.widget.AppBarLayout
    android:layout_width=""match_parent""
    android:layout_height=""wrap_content""
    android:theme=""@style/AppTheme.AppBarOverlay""
    android:id=""@+id/appBarLayout2""&gt;

    &lt;android.support.v7.widget.Toolbar
        android:id=""@+id/toolbar""
        android:layout_width=""match_parent""
        android:layout_height=""?attr/actionBarSize""
        android:background=""?attr/colorPrimaryDark""
        app:popupTheme=""@style/ThemeOverlay.AppCompat.Dark"" /&gt;

&lt;/android.support.design.widget.AppBarLayout&gt;

&lt;include
    android:id=""@+id/noteTitleTxt""
    layout=""@layout/content_note_taker"" /&gt;


&lt;EditText
        android:id=""@+id/noteTitleTxt""
        android:layout_width=""match_parent""
        android:layout_height=""wrap_content""
        android:layout_alignParentStart=""true""
        android:layout_below=""@+id/appBarLayout2""
        android:ems=""10""
        android:hint=""Enter Title""
        android:inputType=""text"" /&gt;

    &lt;Spinner
        android:id=""@+id/spinnerNoteType""
        android:layout_width=""match_parent""
        android:layout_height=""wrap_content""
        android:layout_alignParentStart=""true""
        android:layout_below=""@+id/noteTitleTxt""
        android:layout_marginTop=""13dp""
        android:entries=""@array/type"" /&gt;

    &lt;Button
        android:id=""@+id/addNoteBtn""
        android:layout_width=""match_parent""
        android:layout_height=""wrap_content""
        android:layout_below=""@+id/spinnerNoteType""
        android:layout_centerHorizontal=""true""
        android:layout_marginTop=""19dp""
        android:text=""Add Note"" /&gt;


&lt;/RelativeLayout&gt;
</code></pre>

<p>The java class in question is:</p>

<pre><code>package com.example.android.frapp;

import android.os.Bundle;
import android.support.v7.app.AppCompatActivity;
import android.support.v7.widget.Toolbar;
import android.text.TextUtils;
import android.view.View;
import android.widget.Button;
import android.widget.EditText;
import android.widget.Spinner;
import android.widget.Toast;

import com.google.firebase.database.DatabaseReference;
import com.google.firebase.database.FirebaseDatabase;

public class NoteTakerActivity extends AppCompatActivity {

EditText editNoteTitle; // It's this causing the issue
Button addButton;
Spinner spinnerType;

DatabaseReference databaseNotes;

@Override
protected void onCreate(Bundle savedInstanceState) {
    super.onCreate(savedInstanceState);
    setContentView(R.layout.activity_note_taker);
    Toolbar toolbar = (Toolbar) findViewById(R.id.toolbar);
    setSupportActionBar(toolbar);

    databaseNotes = FirebaseDatabase.getInstance().getReference(""notes"");

    editNoteTitle = (EditText) findViewById(R.id.noteTitleTxt);
    addButton = (Button) findViewById(R.id.addNoteBtn);
    spinnerType = (Spinner) findViewById(R.id.spinnerNoteType);

    addButton.setOnClickListener(new View.OnClickListener() {
        @Override
        public void onClick(View view) {
            addNote();
        }
    });

}

private void addNote() {
    String title = editNoteTitle.getText().toString().trim();
    String type = spinnerType.getSelectedItem().toString();

    if (!TextUtils.isEmpty(title)) {

        String id = databaseNotes.push().getKey(); // id being created is unique every time

        Notes notes = new Notes(id, title, type);

        databaseNotes.child(id).setValue(notes); // to send data to database

        Toast.makeText(this, ""Title added"", Toast.LENGTH_SHORT).show();

    } else {
        Toast.makeText(this, ""You must give the note a title"", Toast.LENGTH_SHORT).show();
    }
}

}
</code></pre>

<p>I've made sure I don't have any duplicate edit text names and got rid of any classes and xml files that are no longer needed just to be sure.</p>

<p>I've cleaned and rebuilt I don't know how many times but can't get past this issue.  Does anyone have any other ideas I can use/try?</p>

<p>Thanks</p>
",0
48054243,1/1/2018,2018,android.widget.RelativeLayout cannot be cast to android.widget.EditText,"<p>I'm attempting to create a note taker using Firebase and I'm falling at the first hurdle as I'm getting the error as per the title of this question.</p>

<p>My XML file is:</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;
&lt;RelativeLayout xmlns:android=""http://schemas.android.com/apk/res/android""
xmlns:app=""http://schemas.android.com/apk/res-auto""
xmlns:tools=""http://schemas.android.com/tools""
android:layout_width=""match_parent""
android:layout_height=""match_parent""
tools:context=""com.example.android.frapp.NoteTakerActivity""&gt;

&lt;android.support.design.widget.AppBarLayout
    android:layout_width=""match_parent""
    android:layout_height=""wrap_content""
    android:theme=""@style/AppTheme.AppBarOverlay""
    android:id=""@+id/appBarLayout2""&gt;

    &lt;android.support.v7.widget.Toolbar
        android:id=""@+id/toolbar""
        android:layout_width=""match_parent""
        android:layout_height=""?attr/actionBarSize""
        android:background=""?attr/colorPrimaryDark""
        app:popupTheme=""@style/ThemeOverlay.AppCompat.Dark"" /&gt;

&lt;/android.support.design.widget.AppBarLayout&gt;

&lt;include
    android:id=""@+id/noteTitleTxt""
    layout=""@layout/content_note_taker"" /&gt;


&lt;EditText
        android:id=""@+id/noteTitleTxt""
        android:layout_width=""match_parent""
        android:layout_height=""wrap_content""
        android:layout_alignParentStart=""true""
        android:layout_below=""@+id/appBarLayout2""
        android:ems=""10""
        android:hint=""Enter Title""
        android:inputType=""text"" /&gt;

    &lt;Spinner
        android:id=""@+id/spinnerNoteType""
        android:layout_width=""match_parent""
        android:layout_height=""wrap_content""
        android:layout_alignParentStart=""true""
        android:layout_below=""@+id/noteTitleTxt""
        android:layout_marginTop=""13dp""
        android:entries=""@array/type"" /&gt;

    &lt;Button
        android:id=""@+id/addNoteBtn""
        android:layout_width=""match_parent""
        android:layout_height=""wrap_content""
        android:layout_below=""@+id/spinnerNoteType""
        android:layout_centerHorizontal=""true""
        android:layout_marginTop=""19dp""
        android:text=""Add Note"" /&gt;


&lt;/RelativeLayout&gt;
</code></pre>

<p>The java class in question is:</p>

<pre><code>package com.example.android.frapp;

import android.os.Bundle;
import android.support.v7.app.AppCompatActivity;
import android.support.v7.widget.Toolbar;
import android.text.TextUtils;
import android.view.View;
import android.widget.Button;
import android.widget.EditText;
import android.widget.Spinner;
import android.widget.Toast;

import com.google.firebase.database.DatabaseReference;
import com.google.firebase.database.FirebaseDatabase;

public class NoteTakerActivity extends AppCompatActivity {

EditText editNoteTitle; // It's this causing the issue
Button addButton;
Spinner spinnerType;

DatabaseReference databaseNotes;

@Override
protected void onCreate(Bundle savedInstanceState) {
    super.onCreate(savedInstanceState);
    setContentView(R.layout.activity_note_taker);
    Toolbar toolbar = (Toolbar) findViewById(R.id.toolbar);
    setSupportActionBar(toolbar);

    databaseNotes = FirebaseDatabase.getInstance().getReference(""notes"");

    editNoteTitle = (EditText) findViewById(R.id.noteTitleTxt);
    addButton = (Button) findViewById(R.id.addNoteBtn);
    spinnerType = (Spinner) findViewById(R.id.spinnerNoteType);

    addButton.setOnClickListener(new View.OnClickListener() {
        @Override
        public void onClick(View view) {
            addNote();
        }
    });

}

private void addNote() {
    String title = editNoteTitle.getText().toString().trim();
    String type = spinnerType.getSelectedItem().toString();

    if (!TextUtils.isEmpty(title)) {

        String id = databaseNotes.push().getKey(); // id being created is unique every time

        Notes notes = new Notes(id, title, type);

        databaseNotes.child(id).setValue(notes); // to send data to database

        Toast.makeText(this, ""Title added"", Toast.LENGTH_SHORT).show();

    } else {
        Toast.makeText(this, ""You must give the note a title"", Toast.LENGTH_SHORT).show();
    }
}

}
</code></pre>

<p>I've made sure I don't have any duplicate edit text names and got rid of any classes and xml files that are no longer needed just to be sure.</p>

<p>I've cleaned and rebuilt I don't know how many times but can't get past this issue.  Does anyone have any other ideas I can use/try?</p>

<p>Thanks</p>
",0
48054247,1/1/2018,2018,app stopped when a new theme is applied to the splash Screen,"<p>I've been trying to launch a new activity in my app and, although it does for a moment, inmediately after opening the new screen, the app stops.this things is done when i applied custom theme to splash screen layout.</p>

<hr>

<pre><code>com.androchunk.splash_screen E/AndroidRuntime: FATAL EXCEPTION: main
    Process: com.androchunk.splash_screen, PID: 3656
    java.lang.RuntimeException: Unable to start activity ComponentInfo{com.androchunk.splash_screen/com.androchunk.splash_screen.Splash_Activity}: android.view.InflateException: Binary XML file line #0: Error inflating class ImageView
    at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:2455)
    at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:2519)
    at android.app.ActivityThread.access$800(ActivityThread.java:162)
    at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1412)
    at android.os.Handler.dispatchMessage(Handler.java:106)
    at android.os.Looper.loop(Looper.java:189)
    at android.app.ActivityThread.main(ActivityThread.java:5532)
    at java.lang.reflect.Method.invoke(Native Method)
    at java.lang.reflect.Method.invoke(Method.java:372)
    at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:950)
    at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:745)
     Caused by: android.view.InflateException: Binary XML file line #0: Error inflating class ImageView
    at android.view.LayoutInflater.createViewFromTag(LayoutInflater.java:763)
    at android.view.LayoutInflater.rInflate(LayoutInflater.java:806)
    at android.view.LayoutInflater.inflate(LayoutInflater.java:504)
    at android.view.LayoutInflater.inflate(LayoutInflater.java:414)
    at android.view.LayoutInflater.inflate(LayoutInflater.java:365)
    at android.support.v7.app.AppCompatDelegateImplV9.setContentView(AppCompatDelegateImplV9.java:287)
    at android.support.v7.app.AppCompatActivity.setContentView(AppCompatActivity.java:139)
    at com.androchunk.splash_screen.Splash_Activity.onCreate(Splash_Activity.java:13)
    at android.app.Activity.performCreate(Activity.java:5966)
    at android.app.Instrumentation.callActivityOnCreate(Instrumentation.java:1106)
    at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:2408)
    at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:2519) 
    at android.app.ActivityThread.access$800(ActivityThread.java:162) 
    at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1412) 
    at android.os.Handler.dispatchMessage(Handler.java:106) 
    at android.os.Looper.loop(Looper.java:189) 
    at android.app.ActivityThread.main(ActivityThread.java:5532) 
    at java.lang.reflect.Method.invoke(Native Method) 
    at java.lang.reflect.Method.invoke(Method.java:372) 
    at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:950) 
    at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:745)  
      Caused by: android.content.res.Resources$NotFoundException: Resource ""com.androchunk.splash_screen:drawable/androchunk"" (7f060054)  is not a Drawable (color or path): TypedValue{t=0x1/d=0x7f060054 a=-1 r=0x7f060054}
    at android.content.res.Resources.loadDrawableForCookie(Resources.java:2596)
    at android.content.res.Resources.loadDrawable(Resources.java:2536)
    at android.content.res.TypedArray.getDrawable(TypedArray.java:749)
    at android.widget.ImageView.&lt;init&gt;(ImageView.java:146)
    at android.widget.ImageView.&lt;init&gt;(ImageView.java:135)
    at android.support.v7.widget.AppCompatImageView.&lt;init&gt;(AppCompatImageView.java:72)
    at android.support.v7.widget.AppCompatImageView.&lt;init&gt;(AppCompatImageView.java:68)
    at android.support.v7.app.AppCompatViewInflater.createView(AppCompatViewInflater.java:106)
    at android.support.v7.app.AppCompatDelegateImplV9.createView(AppCompatDelegateImplV9.java:1024)
    at android.support.v7.app.AppCompatDelegateImplV9.onCreateView(AppCompatDelegateImplV9.java:1081)
    at android.view.LayoutInflater.createViewFromTag(LayoutInflater.java:725)
    at android.view.LayoutInflater.rInflate(LayoutInflater.java:806) 
    at android.view.LayoutInflater.inflate(LayoutInflater.java:504) 
    at android.view.LayoutInflater.inflate(LayoutInflater.java:414) 
    at android.view.LayoutInflater.inflate(LayoutInflater.java:365) 
    at android.support.v7.app.AppCompatDelegateImplV9.setContentView(AppCompatDelegateImplV9.java:287) 
    at android.support.v7.app.AppCompatActivity.setContentView(AppCompatActivity.java:139) 
    at com.androchunk.splash_screen.Splash_Activity.onCreate(Splash_Activity.java:13) 
    at android.app.Activity.performCreate(Activity.java:5966) 
    at android.app.Instrumentation.callActivityOnCreate(Instrumentation.java:1106) 
    at android.app.ActivityThread.performLaunchActivity(ActivityThread.java:2408) 
    at android.app.ActivityThread.handleLaunchActivity(ActivityThread.java:2519) 
    at android.app.ActivityThread.access$800(ActivityThread.java:162) 
    at android.app.ActivityThread$H.handleMessage(ActivityThread.java:1412) 
    at android.os.Handler.dispatchMessage(Handler.java:106) 
    at android.os.Looper.loop(Looper.java:189) 
    at android.app.ActivityThread.main(ActivityThread.java:5532) 
    at java.lang.reflect.Method.invoke(Native Method) 
    at java.lang.reflect.Method.invoke(Method.java:372) 
    at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:950) 
    at com.android.internal
</code></pre>
",0
48054251,1/1/2018,2018,Access Violation while calling a c++ dll function in C#,"<p>System Access violation error occurs when a call to one of the C++ dll functions is made.
(Refer the code below  -  In the step int calresult =...i.e.,)
The array values are all appropriately given.
What part of the input might be causing this error?</p>

<p>Thanks !</p>

<p>C++ code-xyz.dll:</p>

<pre><code>typedef struct model_parameters_t
{
    uint16_t *Input4;
    uint16_t *Input5;
} ;

typedef struct calibration_set_s
{
    uint16_t *input1;
    uint16_t *input2;
    uint16_t input3;
    model_parameters_t model;
} calibration_t;



extern ""C""
{
    uint16_t compute(calibration_t);
}
</code></pre>

<p>C# code:</p>

<pre><code>public struct model_parameters_t
{
    uint16_t [] Input4;
    uint16_t [] Input5;
} ;

public struct calibration_set_s
{
    uint16_t []input1;
    uint16_t []input2;
    uint16_t input3;
    model_parameters_t model;
} calibration_t;


[DllImport(@""xyz.dll"", CallingConvention = CallingConvention.Cdecl, CharSet = CharSet.Ansi)]
public static extern int compute(calibration_set_s calibration_set_t);



public class trycompute
{
    calibration_set_s calibration_set_Cal_input = new calibration_set_s();
    calibration_set_Cal_input.input1= array;
    calibration_set_Cal_input.input2= array;
    calibration_set_Cal_input.input3= 12;
    calibration_set_Cal_input.model.input4 = array;
    calibration_set_Cal_input.model.input5 = array;

    int CalResult = computeHybridCalCoeffs(calibration_set_Cal_input);
}
</code></pre>
",0
48054251,1/1/2018,2018,Access Violation while calling a c++ dll function in C#,"<p>System Access violation error occurs when a call to one of the C++ dll functions is made.
(Refer the code below  -  In the step int calresult =...i.e.,)
The array values are all appropriately given.
What part of the input might be causing this error?</p>

<p>Thanks !</p>

<p>C++ code-xyz.dll:</p>

<pre><code>typedef struct model_parameters_t
{
    uint16_t *Input4;
    uint16_t *Input5;
} ;

typedef struct calibration_set_s
{
    uint16_t *input1;
    uint16_t *input2;
    uint16_t input3;
    model_parameters_t model;
} calibration_t;



extern ""C""
{
    uint16_t compute(calibration_t);
}
</code></pre>

<p>C# code:</p>

<pre><code>public struct model_parameters_t
{
    uint16_t [] Input4;
    uint16_t [] Input5;
} ;

public struct calibration_set_s
{
    uint16_t []input1;
    uint16_t []input2;
    uint16_t input3;
    model_parameters_t model;
} calibration_t;


[DllImport(@""xyz.dll"", CallingConvention = CallingConvention.Cdecl, CharSet = CharSet.Ansi)]
public static extern int compute(calibration_set_s calibration_set_t);



public class trycompute
{
    calibration_set_s calibration_set_Cal_input = new calibration_set_s();
    calibration_set_Cal_input.input1= array;
    calibration_set_Cal_input.input2= array;
    calibration_set_Cal_input.input3= 12;
    calibration_set_Cal_input.model.input4 = array;
    calibration_set_Cal_input.model.input5 = array;

    int CalResult = computeHybridCalCoeffs(calibration_set_Cal_input);
}
</code></pre>
",0
48532411,31/1/2018,2018,How do I wait for ThreadPoolExecutor.map to finish,"<p>I have the following code, which has been simplified:</p>

<pre><code>import concurrent.futures

pool = concurrent.futures.ThreadPoolExecutor(8)

def _exec(x):
    return x + x

myfuturelist = pool.map(_exec,[x for x in range(5)])

# How do I wait for my futures to finish?

for result in myfuturelist:
    # Is this how it's done?
    print(result)

#... stuff that should happen only after myfuturelist is
#completely resolved.
# Documentation says pool.map is asynchronous
</code></pre>

<p>The documentation is weak regarding ThreadPoolExecutor.map. Help would be great.</p>

<p>Thanks! </p>
",1
48532442,31/1/2018,2018,Pandas merging selected columns into 1,"<p>I have a df like this:</p>

<pre><code>ID1 ID2 Day Text1 Text2 Text3 ....
111 A   1   a     b     c
222 B   2   i     j     k
333 C   3   x     y     z
</code></pre>

<p>My goal is to create a new columns that contain all values of Text1, Text2, Text3, and so on.</p>

<pre><code>ID1 ID2 Day Text1 Text2 Text3 ....  Text
111 A   1   a     b     c           a, b, c...
222 B   2                          
333 C   3   x           y           x, y, .... 
</code></pre>

<p>I've tried:</p>

<pre><code>list(zip(df.Text1,df.Text2,df.Text3,...)): 
</code></pre>

<p>This works but the format isn't desirable.</p>

<p>And: </p>

<pre><code>df.apply(lambda x: ', '.join(x.astype(str)), axis=1): 
</code></pre>

<p>This gives the desired format but the answer will contains all fields.</p>

<p>What would be the best approach this? Many thanks!</p>
",1
48532454,31/1/2018,2018,Python - How to run unittest without starting the application?,"<p>I have a very basic python application that I wanted to use for upskilling in unit testing. The problem is when I run my test file, it starts the application. I need to shut down the application in order for the test to run and get results. I think this is something to do with the mainloop() used in the application code. How can I just run the tests without the application starting?</p>

<p><strong>Application code:</strong></p>

<pre><code>class User:

    def __init__(self, un, pw, ut, upc):
        self.username = un
        self.password = pw
        self.userT = ut
        self.userPreferredCar = upc
        self.userInfo = """"

    def get_un(self):
        return self.username

    def get_ut(self):
        return self.userT

    def get_pw(self):
        return self.password

    def get_userPreferredCar(self):
        return self.userPreferredCar

    def set_userInfo(self):
        self.userInfo = str(""Hello "" + self.username + "", you picked: "" + self.userPreferredCar)
        return self.userInfo

def Login():
    #Create login window
    login_screen = Tk()
    #Create window title
    login_screen.title('Login')
    #Set the window size
    login_screen.geometry('250x150')

    #tkinter form code

    login_screen.mainloop()

def signup_function():
    #Get the current user
    curr_user = User(username_signupE.get(), password_signupE.get(), userT.get(), carT.get())

    #If the inputs are empty then throw error screen
    if curr_user.get_un() == """" or curr_user.get_pw() == """" or curr_user.get_ut() == """" or curr_user.get_userPreferredCar() == """":
        accCreateErr = Tk()
        accCreateErr.title('Error')
        accCreateErr.geometry('150x50')
        errL = Label(accCreateErr, text='\nPlease fill out all details!')
        errL.grid()
        accCreateErr.mainloop()
    else:
        # Write the new user details to the user file
        with open(user_file, 'w') as f:
            f.write(curr_user.get_un())
            f.write('\n')
            f.write(curr_user.get_pw())
            f.write('\n')
            f.write(curr_user.get_ut())
            f.write('\n')
            f.write(curr_user.get_userPreferredCar())
            f.close()
#Destory the signup window
signup_screen.destroy()
#Run the Login function
Login()
</code></pre>

<p><strong>Test code:</strong></p>

<pre><code>import unittest
from main import User
from main import Car

class TestUser(unittest.TestCase):

    @classmethod
    def setUpClass(cls):
        print('Set up User class')

    @classmethod
    def tearDownClass(cls):
        print('Tear down User class\n')

    def setUp(self):
        print('Set up dummy users')
        self.user_1 = User('Ryan', 'pass', 'Seller', 'Hatchback')
        self.user_2 = User('Adam', 'pass', 'User', 'Van')

    def tearDown(self):
        print('tearDown')

    def test_userInfo(self):
        print('Test the user info')
        self.user_1.set_userInfo()
        self.user_2.set_userInfo()

        self.assertEqual(self.user_1.set_userInfo(), 'Hello Ryan, you picked: Hatchback')
        self.assertEqual(self.user_2.set_userInfo(), 'Hello Adam, you picked: Van')

if __name__ == '__main__':
    unittest.main()
</code></pre>
",1
48532538,31/1/2018,2018,python `codecs.open` with `utf8` encoding is very slow when reading long lines,"<p>Reading a file with <code>codecs.open(filename, 'r', 'utf8')</code> is very slow for a file with long lines. Is this behavior expected? Or am I doing something wrong?</p>

<p>Below is a short test code where I read a file <code>./data/longfile</code> first with just <code>open</code> and then with <code>codecs.open('r', 'utf8')</code> the time difference is very large!</p>

<pre><code>import time
vf = './data/longfile'
st = time.time()
with open(vf, 'r') as vfile:
    for line_vf in vfile:
        print len(line_vf),
print 'done'
print 'time:', time.time() - st

import codecs
st = time.time()
with codecs.open(vf, 'r', 'utf8') as vfile:
    for line_vf in vfile:
        print len(line_vf),
print 'done'
print 'time with codecs-utf8:', time.time() - st
</code></pre>

<p>Output:</p>

<pre><code>130013 1667401 33266 done #num chars per line
time: 0.00615406036377 #fast
130013 1667401 33266 done #num chars per line
time with codecs-utf8: 0.418385028839 #---&gt; 70X slower!!
</code></pre>
",1
